CA,751,XNN,6366,PEK,3364,,0,738
CA,751,XNN,6366,WUH,3376,Y,0,320
CA,751,XNN,6366,XIY,3379,,0,320
CA,751,YBP,4110,CAN,3370,,0,737
CA,751,YBP,4110,PEK,3364,,0,737
CA,751,YBP,4110,SZX,3374,,0,319
CA,751,YCU,6430,CAN,3370,,0,737
CA,751,YCU,6430,CTU,3395,,0,319
CA,751,YCU,6430,HGH,3386,,0,320
CA,751,YCU,6430,KMG,3382,,0,738 737
CA,751,YCU,6430,LHW,6431,Y,0,738
CA,751,YCU,6430,PEK,3364,,0,738
CA,751,YCU,6430,SZX,3374,Y,0,320
CA,751,YCU,6430,TAO,3390,Y,0,738
CA,751,YCU,6430,TSN,3368,,0,738 737
CA,751,YCU,6430,URC,3399,,0,320
CA,751,YIC,9107,PEK,3364,Y,0,320
CA,751,YIC,9107,SZX,3374,Y,0,320
CA,751,YIH,6361,PEK,3364,,0,738
CA,751,YIH,6361,SZX,3374,Y,0,320
CA,751,YIN,6409,CTU,3395,,0,319
CA,751,YIW,6394,CTU,3395,,0,319
CA,751,YIW,6394,PEK,3364,,0,738
CA,751,YNJ,6414,PEK,3364,,0,738
CA,751,YNJ,6414,TAO,3390,Y,0,737
CA,751,YNT,3392,CAN,3370,Y,0,738
CA,751,YNT,3392,CGQ,4380,,0,320
CA,751,YNT,3392,CTU,3395,,0,319
CA,751,YNT,3392,HGH,3386,Y,0,738
CA,751,YNT,3392,HRB,3400,Y,0,738
CA,751,YNT,3392,NKG,3388,Y,0,738
CA,751,YNT,3392,PEK,3364,,0,738
CA,751,YNT,3392,PVG,3406,Y,0,738
CA,751,YNT,3392,SHA,3391,Y,0,738
CA,751,YNT,3392,SJW,6347,Y,0,738
CA,751,YNT,3392,SZX,3374,Y,0,738
CA,751,YNT,3392,TNA,4108,Y,0,738 CR2
CA,751,YNT,3392,WUH,3376,,0,320
CA,751,YNT,3392,XIY,3379,Y,0,320
CA,751,YNZ,6393,PEK,3364,,0,737
CA,751,YTY,8876,CKG,3393,,0,738
CA,751,YTY,8876,PEK,3364,,0,738
CA,751,YTY,8876,XIY,3379,Y,0,320
CA,751,YTY,8876,XMN,3383,Y,0,320
CA,751,ZHA,6357,CTU,3395,,0,319
CA,751,ZHA,6357,PEK,3364,,0,738
CA,751,ZHA,6357,SZX,3374,Y,0,738
CA,751,ZUH,6355,CKG,3393,,0,738
CA,751,ZUH,6355,CTU,3395,,0,319
CA,751,ZUH,6355,FOC,3385,Y,0,738
CA,751,ZUH,6355,HYN,6384,,0,738
CA,751,ZUH,6355,KHN,3384,Y,0,737
CA,751,ZUH,6355,KWE,3394,Y,0,738
CA,751,ZUH,6355,NNG,3373,,0,738
CA,751,ZUH,6355,PEK,3364,,0,738 321
CA,751,ZUH,6355,WNZ,6392,Y,0,738
CA,751,ZUH,6355,XMN,3383,Y,0,738
CN,9829,HLD,3366,PEK,3364,,0,738
CN,9829,HRB,3400,PEK,3364,,0,738
CN,9829,INC,4085,PEK,3364,,0,738
CN,9829,KWL,3372,PEK,3364,,0,738
CN,9829,MDG,4334,PEK,3364,,0,738
CN,9829,PEK,3364,HLD,3366,,0,738
CN,9829,PEK,3364,HRB,3400,,0,738
CN,9829,PEK,3364,INC,4085,,0,738
CN,9829,PEK,3364,KWL,3372,,0,738
CN,9829,PEK,3364,MDG,4334,,0,738
CZ,1767,AAT,6946,URC,3399,,0,73G E90
CZ,1767,ACX,7506,CAN,3370,,0,319
CZ,1767,AKU,6404,URC,3399,,0,E90 73G
CZ,1767,AQG,6427,CAN,3370,,0,E90
CZ,1767,BAV,6346,CGO,3375,,0,738
CZ,1767,BAV,6346,CSX,3371,,0,320
CZ,1767,BAV,6346,CTU,3395,,0,321
CZ,1767,BAV,6346,SHE,4144,,0,321 319 320
CZ,1767,BAV,6346,SJW,6347,,0,320
CZ,1767,BAV,6346,URC,3399,,0,320 319
CZ,1767,BAV,6346,WUH,3376,,0,738
CZ,1767,BFJ,9025,CAN,3370,,0,319
CZ,1767,BFJ,9025,SZX,3374,,0,320
CZ,1767,BHY,6351,CAN,3370,,0,E90
CZ,1767,BHY,6351,CGO,3375,,0,321
CZ,1767,BHY,6351,CKG,3393,,0,73G
CZ,1767,BHY,6351,CSX,3371,,0,321
CZ,1767,BHY,6351,KMG,3382,Y,0,737
CZ,1767,BHY,6351,SJW,6347,,0,321
CZ,1767,BSD,7505,KMG,3382,Y,0,733
CZ,1767,CAN,3370,ACX,7506,,0,319
CZ,1767,CAN,3370,AQG,6427,,0,E90
CZ,1767,CAN,3370,BFJ,9025,,0,319
CZ,1767,CAN,3370,BHY,6351,,0,E90
CZ,1767,CAN,3370,CGD,6352,,0,319
CZ,1767,CAN,3370,CGO,3375,,0,738 733 73G
CZ,1767,CAN,3370,CGQ,4380,,0,319 321 320
CZ,1767,CAN,3370,CIH,6343,,0,320
CZ,1767,CAN,3370,CKG,3393,,0,319 321 320
CZ,1767,CAN,3370,CSX,3371,,0,320
CZ,1767,CAN,3370,CTU,3395,,0,738 321 320
CZ,1767,CAN,3370,CZX,4109,,0,E90
CZ,1767,CAN,3370,DIG,6375,,0,319
CZ,1767,CAN,3370,DLC,3404,,0,320 321 319
CZ,1767,CAN,3370,DYG,6353,,0,320
CZ,1767,CAN,3370,FOC,3385,,0,738 320 E90 73G
CZ,1767,CAN,3370,FUG,7503,,0,319
CZ,1767,CAN,3370,HAK,4120,,0,320 321 733
CZ,1767,CAN,3370,HDG,8407,,0,319
CZ,1767,CAN,3370,HET,6345,,0,319
CZ,1767,CAN,3370,HFE,3389,,0,320
CZ,1767,CAN,3370,HGH,3386,,0,321 320 772 319 E90 738
CZ,1767,CAN,3370,HJJ,7519,,0,E90
CZ,1767,CAN,3370,HRB,3400,,0,320
CZ,1767,CAN,3370,HZH,7508,,0,E90
CZ,1767,CAN,3370,JGS,6428,,0,319
CZ,1767,CAN,3370,JIQ,8781,,0,319
CZ,1767,CAN,3370,JIU,6381,,0,E90
CZ,1767,CAN,3370,JJN,6386,Y,0,737
CZ,1767,CAN,3370,JNG,6944,,0,319
CZ,1767,CAN,3370,KHN,3384,,0,320 73G 738
CZ,1767,CAN,3370,KMG,3382,,0,319 738 320 737
CZ,1767,CAN,3370,KOW,6379,,0,319
CZ,1767,CAN,3370,KWE,3394,,0,738
CZ,1767,CAN,3370,KWL,3372,,0,738 73G
CZ,1767,CAN,3370,LHW,6431,,0,320
CZ,1767,CAN,3370,LYA,4148,,0,E90
CZ,1767,CAN,3370,LYG,6383,,0,738
CZ,1767,CAN,3370,LZH,6356,,0,320 319
CZ,1767,CAN,3370,MIG,6400,,0,319
CZ,1767,CAN,3370,MXZ,6354,,0,E90
CZ,1767,CAN,3370,NAO,6401,,0,319
CZ,1767,CAN,3370,NGB,3387,,0,321 738 320
CZ,1767,CAN,3370,NKG,3388,,0,332 320 738 321
CZ,1767,CAN,3370,NNG,3373,,0,73G 738 319 320
CZ,1767,CAN,3370,NNY,6359,,0,E90
CZ,1767,CAN,3370,PEK,3364,,0,333 380 321 787 330 332
CZ,1767,CAN,3370,PVG,3406,,0,320 738
CZ,1767,CAN,3370,SHA,3391,,0,77W 738 777 321 772 333 330 AB6 320
CZ,1767,CAN,3370,SHE,4144,,0,320 319
CZ,1767,CAN,3370,SJW,6347,,0,320 E90
CZ,1767,CAN,3370,SWA,4302,,0,738
CZ,1767,CAN,3370,SYX,4030,,0,738 320 321
CZ,1767,CAN,3370,TAO,3390,,0,738 321 320 319
CZ,1767,CAN,3370,TEN,6963,,0,319
CZ,1767,CAN,3370,TNA,4108,,0,738 320
CZ,1767,CAN,3370,TSN,3368,,0,738 73G 319
CZ,1767,CAN,3370,TXN,6387,,0,320
CZ,1767,CAN,3370,TYN,3369,,0,738 737 320
CZ,1767,CAN,3370,URC,3399,,0,73G 738 777 752
CZ,1767,CAN,3370,WNZ,6392,,0,733 738 320
CZ,1767,CAN,3370,WUH,3376,,0,738 73G
CZ,1767,CAN,3370,WUX,6390,,0,E90 321
CZ,1767,CAN,3370,XFN,6360,,0,738
CZ,1767,CAN,3370,XIY,3379,,0,320 321 73G 319
CZ,1767,CAN,3370,XMN,3383,,0,738 320 E90 319 73G
CZ,1767,CAN,3370,XUZ,4149,,0,320
CZ,1767,CAN,3370,YIH,6361,,0,320
CZ,1767,CAN,3370,YIW,6394,,0,738 E90 319
CZ,1767,CAN,3370,YNT,3392,,0,320
CZ,1767,CAN,3370,YNZ,6393,,0,738
CZ,1767,CAN,3370,YTY,8876,,0,738
CZ,1767,CAN,3370,ZHA,6357,,0,319 320 E90
CZ,1767,CGD,6352,CAN,3370,,0,319
CZ,1767,CGD,6352,PEK,3364,,0,321
CZ,1767,CGD,6352,SZX,3374,,0,319
CZ,1767,CGO,3375,BAV,6346,,0,738
CZ,1767,CGO,3375,BHY,6351,,0,321
CZ,1767,CGO,3375,CAN,3370,,0,73G 738 733
CZ,1767,CGO,3375,CGQ,4380,,0,738
CZ,1767,CGO,3375,CKG,3393,,0,738 73G
CZ,1767,CGO,3375,CTU,3395,,0,73G 738 320
CZ,1767,CGO,3375,DLC,3404,,0,319
CZ,1767,CGO,3375,DSN,6434,,0,738
CZ,1767,CGO,3375,FOC,3385,,0,752
CZ,1767,CGO,3375,HAK,4120,,0,738 320 733
CZ,1767,CGO,3375,HGH,3386,,0,738
CZ,1767,CGO,3375,HMI,6743,,0,733
CZ,1767,CGO,3375,HRB,3400,,0,320
CZ,1767,CGO,3375,INC,4085,,0,738
CZ,1767,CGO,3375,KMG,3382,,0,73G 733 737
CZ,1767,CGO,3375,KWE,3394,,0,319
CZ,1767,CGO,3375,LHW,6431,Y,0,737
CZ,1767,CGO,3375,NNG,3373,,0,738
CZ,1767,CGO,3375,NNY,6359,,0,320
CZ,1767,CGO,3375,PEK,3364,,0,320
CZ,1767,CGO,3375,PVG,3406,,0,320 738
CZ,1767,CGO,3375,SHA,3391,,0,738 737 320 321
CZ,1767,CGO,3375,SHE,4144,,0,73G 320 321
CZ,1767,CGO,3375,SYX,4030,,0,320
CZ,1767,CGO,3375,SZX,3374,,0,733 73G 738
CZ,1767,CGO,3375,TAO,3390,,0,738
CZ,1767,CGO,3375,URC,3399,,0,738 752
CZ,1767,CGO,3375,UYN,6368,,0,738
CZ,1767,CGO,3375,WNZ,6392,,0,733
CZ,1767,CGO,3375,XMN,3383,,0,733 319
CZ,1767,CGO,3375,XNN,6366,Y,0,737
CZ,1767,CGO,3375,YIW,6394,,0,738
CZ,1767,CGO,3375,YTY,8876,,0,738
CZ,1767,CGO,3375,ZUH,6355,,0,738
CZ,1767,CGQ,4380,CAN,3370,,0,321 320 319
CZ,1767,CGQ,4380,CGO,3375,,0,738
CZ,1767,CGQ,4380,CKG,3393,,0,321
CZ,1767,CGQ,4380,HET,6345,,0,319 320
CZ,1767,CGQ,4380,HFE,3389,,0,320
CZ,1767,CGQ,4380,HGH,3386,,0,319 321 320
CZ,1767,CGQ,4380,KHN,3384,,0,320
CZ,1767,CGQ,4380,NBS,8826,,0,319
CZ,1767,CGQ,4380,NGB,3387,Y,0,737
CZ,1767,CGQ,4380,NKG,3388,,0,319
CZ,1767,CGQ,4380,PEK,3364,,0,320 321 319
CZ,1767,CGQ,4380,PVG,3406,,0,319 321 320
CZ,1767,CGQ,4380,TAO,3390,,0,321 320 738
CZ,1767,CGQ,4380,TNA,4108,,0,320 319
CZ,1767,CGQ,4380,TYN,3369,,0,319 320
CZ,1767,CGQ,4380,WUH,3376,,0,320
CZ,1767,CGQ,4380,YNJ,6414,,0,320 321
CZ,1767,CIH,6343,CAN,3370,,0,320
CZ,1767,CIH,6343,DAT,6344,,0,320
CZ,1767,CIH,6343,PEK,3364,,0,320
CZ,1767,CKG,3393,BHY,6351,,0,73G
CZ,1767,CKG,3393,CAN,3370,,0,321 319 320
CZ,1767,CKG,3393,CGO,3375,,0,738 73G
CZ,1767,CKG,3393,CGQ,4380,,0,321
CZ,1767,CKG,3393,CSX,3371,,0,320 738
CZ,1767,CKG,3393,FOC,3385,Y,0,737
CZ,1767,CKG,3393,HAK,4120,,0,733
CZ,1767,CKG,3393,HGH,3386,Y,0,737
CZ,1767,CKG,3393,JHG,4055,,0,73G
CZ,1767,CKG,3393,KHN,3384,Y,0,737
CZ,1767,CKG,3393,KMG,3382,,0,321 738 320 73G
CZ,1767,CKG,3393,KWE,3394,,0,738
CZ,1767,CKG,3393,KWL,3372,,0,738
CZ,1767,CKG,3393,LJG,4033,Y,0,737
CZ,1767,CKG,3393,LXA,4097,,0,319
CZ,1767,CKG,3393,NNG,3373,,0,738 73G
CZ,1767,CKG,3393,PEK,3364,,0,319
CZ,1767,CKG,3393,SHE,4144,,0,321 320
CZ,1767,CKG,3393,SYX,4030,,0,320
CZ,1767,CKG,3393,SZX,3374,,0,320
CZ,1767,CKG,3393,TSN,3368,,0,320
CZ,1767,CKG,3393,URC,3399,,0,738 320 73G
CZ,1767,CKG,3393,WUH,3376,,0,73G
CZ,1767,CKG,3393,XIY,3379,,0,320 319
CZ,1767,CKG,3393,XMN,3383,Y,0,737
CZ,1767,CKG,3393,XNN,6366,Y,0,737
CZ,1767,CKG,3393,YCU,6430,,0,733
CZ,1767,CKG,3393,YIH,6361,Y,0,737
CZ,1767,CSX,3371,BAV,6346,,0,320
CZ,1767,CSX,3371,BHY,6351,,0,321
CZ,1767,CSX,3371,CAN,3370,,0,320
CZ,1767,CSX,3371,CKG,3393,,0,320 738
CZ,1767,CSX,3371,CTU,3395,,0,320
CZ,1767,CSX,3371,CZX,4109,,0,320
CZ,1767,CSX,3371,DLC,3404,,0,321
CZ,1767,CSX,3371,DYG,6353,,0,320
CZ,1767,CSX,3371,FOC,3385,Y,0,737
CZ,1767,CSX,3371,HAK,4120,,0,733
CZ,1767,CSX,3371,HET,6345,,0,320
CZ,1767,CSX,3371,HFE,3389,,0,320
CZ,1767,CSX,3371,HGH,3386,,0,320
CZ,1767,CSX,3371,HJJ,7519,,0,320
CZ,1767,CSX,3371,HRB,3400,,0,321
CZ,1767,CSX,3371,INC,4085,,0,320
CZ,1767,CSX,3371,JJN,6386,Y,0,737
CZ,1767,CSX,3371,KMG,3382,,0,321 320
CZ,1767,CSX,3371,KWE,3394,Y,0,737
CZ,1767,CSX,3371,LHW,6431,,0,320
CZ,1767,CSX,3371,LZO,6399,Y,0,737
CZ,1767,CSX,3371,MIG,6400,Y,0,737
CZ,1767,CSX,3371,NGB,3387,,0,738
CZ,1767,CSX,3371,NKG,3388,,0,320
CZ,1767,CSX,3371,NNG,3373,,0,738
CZ,1767,CSX,3371,PEK,3364,,0,321 320
CZ,1767,CSX,3371,PVG,3406,,0,320 321
CZ,1767,CSX,3371,SHA,3391,,0,321 320
CZ,1767,CSX,3371,SJW,6347,,0,320
CZ,1767,CSX,3371,SWA,4302,,0,738
CZ,1767,CSX,3371,SYX,4030,,0,321
CZ,1767,CSX,3371,SZX,3374,,0,752 320
CZ,1767,CSX,3371,TAO,3390,,0,320 321
CZ,1767,CSX,3371,TNA,4108,,0,320
CZ,1767,CSX,3371,TSN,3368,,0,320
CZ,1767,CSX,3371,TXN,6387,,0,320
CZ,1767,CSX,3371,TYN,3369,,0,738
CZ,1767,CSX,3371,URC,3399,,0,752
CZ,1767,CSX,3371,WNZ,6392,,0,752
CZ,1767,CSX,3371,XIY,3379,,0,320
CZ,1767,CSX,3371,XMN,3383,,0,320
CZ,1767,CSX,3371,XNN,6366,,0,320
CZ,1767,CSX,3371,YCU,6430,,0,733
CZ,1767,CSX,3371,YNT,3392,,0,320 319
CZ,1767,CSX,3371,YTY,8876,,0,320
CZ,1767,CSX,3371,ZUH,6355,,0,738
CZ,1767,CTU,3395,BAV,6346,,0,321
CZ,1767,CTU,3395,CAN,3370,,0,738 321 320
CZ,1767,CTU,3395,CGO,3375,,0,738 73G 320
CZ,1767,CTU,3395,CSX,3371,,0,320
CZ,1767,CTU,3395,FOC,3385,Y,0,737
CZ,1767,CTU,3395,HAK,4120,,0,320
CZ,1767,CTU,3395,HGH,3386,Y,0,737
CZ,1767,CTU,3395,KMG,3382,,0,737 733
CZ,1767,CTU,3395,KWE,3394,,0,738
CZ,1767,CTU,3395,KWL,3372,,0,738
CZ,1767,CTU,3395,NNY,6359,,0,E90
CZ,1767,CTU,3395,PEK,3364,,0,330 777
CZ,1767,CTU,3395,SWA,4302,,0,738
CZ,1767,CTU,3395,SZX,3374,,0,321 333 320
CZ,1767,CTU,3395,TNA,4108,,0,320 319
CZ,1767,CTU,3395,TYN,3369,,0,321
CZ,1767,CTU,3395,URC,3399,,0,738 320 752
CZ,1767,CTU,3395,WUH,3376,,0,738
CZ,1767,CTU,3395,XIY,3379,,0,320 321
CZ,1767,CTU,3395,XMN,3383,Y,0,737
CZ,1767,CTU,3395,YNT,3392,,0,321
CZ,1767,CZX,4109,CAN,3370,,0,E90
CZ,1767,CZX,4109,CSX,3371,,0,320
CZ,1767,CZX,4109,FOC,3385,Y,0,737
CZ,1767,CZX,4109,SHE,4144,,0,320
CZ,1767,CZX,4109,SZX,3374,,0,320
CZ,1767,CZX,4109,TYN,3369,Y,0,737
CZ,1767,DAT,6344,CIH,6343,,0,320
CZ,1767,DAT,6344,TYN,3369,Y,0,737
CZ,1767,DDG,6433,PVG,3406,,0,320
CZ,1767,DIG,6375,CAN,3370,,0,319
CZ,1767,DIG,6375,KMG,3382,,0,737
CZ,1767,DLC,3404,CAN,3370,,0,321 319 320
CZ,1767,DLC,3404,CGO,3375,,0,319
CZ,1767,DLC,3404,CSX,3371,,0,321
CZ,1767,DLC,3404,HET,6345,,0,320
CZ,1767,DLC,3404,HGH,3386,,0,320 321
CZ,1767,DLC,3404,KHN,3384,,0,738
CZ,1767,DLC,3404,MDG,4334,,0,319
CZ,1767,DLC,3404,NGB,3387,,0,321 738
CZ,1767,DLC,3404,NKG,3388,,0,320 738
CZ,1767,DLC,3404,PEK,3364,,0,321 320
CZ,1767,DLC,3404,PVG,3406,,0,321 320
CZ,1767,DLC,3404,SJW,6347,,0,320 319
CZ,1767,DLC,3404,SZX,3374,,0,319
CZ,1767,DLC,3404,TAO,3390,Y,0,737
CZ,1767,DLC,3404,TNA,4108,,0,320 738 73G
CZ,1767,DLC,3404,TSN,3368,,0,320
CZ,1767,DLC,3404,TXN,6387,,0,320
CZ,1767,DLC,3404,TYN,3369,,0,320
CZ,1767,DLC,3404,WUH,3376,,0,321
CZ,1767,DLC,3404,XIY,3379,,0,321 320
CZ,1767,DLC,3404,YNJ,6414,,0,319
CZ,1767,DLC,3404,YNZ,6393,,0,73G 738
CZ,1767,DLC,3404,YTY,8876,,0,320
CZ,1767,DLU,4054,KMG,3382,,0,319
CZ,1767,DLU,4054,KWE,3394,,0,319
CZ,1767,DNH,4308,URC,3399,,0,E90
CZ,1767,DNH,4308,XIY,3379,,0,E90
CZ,1767,DSN,6434,CGO,3375,,0,738
CZ,1767,DYG,6353,CAN,3370,,0,320
CZ,1767,DYG,6353,CSX,3371,,0,320
CZ,1767,DYG,6353,PEK,3364,,0,320
CZ,1767,DYG,6353,SZX,3374,,0,319
CZ,1767,DYG,6353,TYN,3369,,0,320
CZ,1767,ENH,6358,WUH,3376,,0,738
CZ,1767,FOC,3385,CAN,3370,,0,738 320 E90 73G
CZ,1767,FOC,3385,CGO,3375,,0,752
CZ,1767,FOC,3385,CKG,3393,Y,0,737
CZ,1767,FOC,3385,CSX,3371,Y,0,737
CZ,1767,FOC,3385,CTU,3395,Y,0,737
CZ,1767,FOC,3385,CZX,4109,Y,0,737
CZ,1767,FOC,3385,HAK,4120,Y,0,737
CZ,1767,FOC,3385,HGH,3386,Y,0,737
CZ,1767,FOC,3385,HRB,3400,Y,0,737
CZ,1767,FOC,3385,KMG,3382,Y,0,737
CZ,1767,FOC,3385,KWE,3394,Y,0,737
CZ,1767,FOC,3385,KWL,3372,Y,0,737
CZ,1767,FOC,3385,NKG,3388,Y,0,737
CZ,1767,FOC,3385,NNG,3373,Y,0,737
CZ,1767,FOC,3385,PEK,3364,Y,0,737
CZ,1767,FOC,3385,SHA,3391,Y,0,737
CZ,1767,FOC,3385,SYX,4030,Y,0,737
CZ,1767,FOC,3385,SZX,3374,,0,320
CZ,1767,FOC,3385,TAO,3390,Y,0,737
CZ,1767,FOC,3385,TNA,4108,Y,0,737
CZ,1767,FOC,3385,WUH,3376,,0,738 73G
CZ,1767,FOC,3385,XIY,3379,Y,0,737
CZ,1767,FOC,3385,ZUH,6355,Y,0,737
CZ,1767,FUG,7503,CAN,3370,,0,319
CZ,1767,HAK,4120,CAN,3370,,0,321 320 733
CZ,1767,HAK,4120,CGO,3375,,0,320 738 733
CZ,1767,HAK,4120,CKG,3393,,0,733
CZ,1767,HAK,4120,CSX,3371,,0,733
CZ,1767,HAK,4120,CTU,3395,,0,320
CZ,1767,HAK,4120,FOC,3385,Y,0,737
CZ,1767,HAK,4120,HGH,3386,,0,320
CZ,1767,HAK,4120,KMG,3382,,0,320
CZ,1767,HAK,4120,NKG,3388,,0,320
CZ,1767,HAK,4120,NNG,3373,,0,738
CZ,1767,HAK,4120,PEK,3364,,0,320
CZ,1767,HAK,4120,PVG,3406,,0,320
CZ,1767,HAK,4120,SZX,3374,,0,321 320 333
CZ,1767,HAK,4120,WUH,3376,,0,320
CZ,1767,HAK,4120,XMN,3383,,0,733
CZ,1767,HAK,4120,ZUH,6355,,0,738
CZ,1767,HDG,8407,CAN,3370,,0,319
CZ,1767,HEK,6410,HRB,3400,,0,320
CZ,1767,HET,6345,CAN,3370,,0,319
CZ,1767,HET,6345,CGQ,4380,,0,319 320
CZ,1767,HET,6345,CSX,3371,,0,320
CZ,1767,HET,6345,DLC,3404,,0,320
CZ,1767,HET,6345,HGH,3386,Y,0,737
CZ,1767,HET,6345,INC,4085,,0,319 320
CZ,1767,HET,6345,NKG,3388,Y,0,737
CZ,1767,HET,6345,SHE,4144,,0,319
CZ,1767,HET,6345,TAO,3390,,0,73G
CZ,1767,HET,6345,TGO,6348,,0,319
CZ,1767,HET,6345,TNA,4108,Y,0,737
CZ,1767,HET,6345,TSN,3368,Y,0,737
CZ,1767,HET,6345,URC,3399,,0,319 73G 320
CZ,1767,HET,6345,XIL,6350,,0,319
CZ,1767,HFE,3389,CAN,3370,,0,320
CZ,1767,HFE,3389,CGQ,4380,,0,320
CZ,1767,HFE,3389,CSX,3371,,0,320
CZ,1767,HFE,3389,HRB,3400,,0,738
CZ,1767,HFE,3389,KMG,3382,,0,737
CZ,1767,HFE,3389,SZX,3374,,0,320
CZ,1767,HFE,3389,TYN,3369,Y,0,737
CZ,1767,HFE,3389,XIY,3379,,0,738 73G
CZ,1767,HFE,3389,XMN,3383,,0,733
CZ,1767,HFE,3389,ZUH,6355,,0,738
CZ,1767,HGH,3386,CAN,3370,,0,320 738 321 E90 772 319
CZ,1767,HGH,3386,CGO,3375,,0,738
CZ,1767,HGH,3386,CGQ,4380,,0,321 319 320
CZ,1767,HGH,3386,CKG,3393,Y,0,737
CZ,1767,HGH,3386,CSX,3371,,0,320
CZ,1767,HGH,3386,CTU,3395,Y,0,737
CZ,1767,HGH,3386,DLC,3404,,0,320 321
CZ,1767,HGH,3386,FOC,3385,Y,0,737
CZ,1767,HGH,3386,HAK,4120,,0,320
CZ,1767,HGH,3386,HET,6345,Y,0,737
CZ,1767,HGH,3386,HRB,3400,,0,320
CZ,1767,HGH,3386,JJN,6386,Y,0,737
CZ,1767,HGH,3386,KMG,3382,Y,0,737
CZ,1767,HGH,3386,KWE,3394,Y,0,737
CZ,1767,HGH,3386,KWL,3372,,0,738
CZ,1767,HGH,3386,LHW,6431,,0,752
CZ,1767,HGH,3386,LJG,4033,Y,0,737
CZ,1767,HGH,3386,NNG,3373,,0,319 738
CZ,1767,HGH,3386,NNY,6359,,0,E90
CZ,1767,HGH,3386,PEK,3364,,0,321
CZ,1767,HGH,3386,SHE,4144,,0,320 321
CZ,1767,HGH,3386,SJW,6347,Y,0,737
CZ,1767,HGH,3386,SYX,4030,,0,321
CZ,1767,HGH,3386,SZX,3374,,0,320 321
CZ,1767,HGH,3386,TAO,3390,,0,738 320
CZ,1767,HGH,3386,TNA,4108,Y,0,737
CZ,1767,HGH,3386,TSN,3368,Y,0,737
CZ,1767,HGH,3386,TYN,3369,Y,0,737
CZ,1767,HGH,3386,URC,3399,,0,73G
CZ,1767,HGH,3386,WUH,3376,,0,738
CZ,1767,HGH,3386,XIY,3379,,0,321 320
CZ,1767,HGH,3386,XMN,3383,Y,0,737
CZ,1767,HGH,3386,ZUH,6355,,0,738 320
CZ,1767,HJJ,7519,CAN,3370,,0,E90
CZ,1767,HJJ,7519,CSX,3371,,0,320
CZ,1767,HMI,6743,CGO,3375,,0,733
CZ,1767,HMI,6743,URC,3399,,0,E90
CZ,1767,HRB,3400,CAN,3370,,0,320
CZ,1767,HRB,3400,CGO,3375,,0,320
CZ,1767,HRB,3400,CSX,3371,,0,321
CZ,1767,HRB,3400,FOC,3385,Y,0,737
CZ,1767,HRB,3400,HEK,6410,,0,320
CZ,1767,HRB,3400,HFE,3389,,0,738
CZ,1767,HRB,3400,HGH,3386,,0,320
CZ,1767,HRB,3400,KHN,3384,Y,0,737
CZ,1767,HRB,3400,NGB,3387,,0,320
CZ,1767,HRB,3400,NKG,3388,,0,320
CZ,1767,HRB,3400,OHE,6943,,0,319
CZ,1767,HRB,3400,PEK,3364,,0,319 320
CZ,1767,HRB,3400,PVG,3406,,0,319 320
CZ,1767,HRB,3400,SJW,6347,,0,321
CZ,1767,HRB,3400,SZX,3374,,0,320
CZ,1767,HRB,3400,TAO,3390,,0,319 738 73G
CZ,1767,HRB,3400,TNA,4108,,0,320
CZ,1767,HRB,3400,TSN,3368,,0,320
CZ,1767,HRB,3400,XIY,3379,,0,320 738 321
CZ,1767,HRB,3400,YCU,6430,,0,320
CZ,1767,HRB,3400,YIW,6394,,0,738
CZ,1767,HRB,3400,YNT,3392,,0,320
CZ,1767,HRB,3400,YNZ,6393,Y,0,737
CZ,1767,HRB,3400,YTY,8876,,0,320
CZ,1767,HSN,6395,JJN,6386,Y,0,737
CZ,1767,HSN,6395,LYG,6383,,0,320
CZ,1767,HSN,6395,PEK,3364,Y,0,737
CZ,1767,HSN,6395,SZX,3374,,0,320
CZ,1767,HSN,6395,XMN,3383,Y,0,737
CZ,1767,HTN,3398,URC,3399,,0,E90 73G
CZ,1767,HZH,7508,CAN,3370,,0,E90
CZ,1767,INC,4085,CGO,3375,,0,738
CZ,1767,INC,4085,CSX,3371,,0,320
CZ,1767,INC,4085,HET,6345,,0,319 320
CZ,1767,INC,4085,NKG,3388,,0,738
CZ,1767,INC,4085,PEK,3364,,0,320 321
CZ,1767,INC,4085,TYN,3369,,0,320
CZ,1767,INC,4085,URC,3399,,0,738 73G
CZ,1767,INC,4085,WUH,3376,Y,0,737
CZ,1767,INC,4085,XIY,3379,,0,320
CZ,1767,INC,4085,XUZ,4149,,0,73G
CZ,1767,JGS,6428,CAN,3370,,0,319
CZ,1767,JHG,4055,CKG,3393,,0,73G
CZ,1767,JHG,4055,KMG,3382,,0,733
CZ,1767,JIQ,8781,CAN,3370,,0,319
CZ,1767,JIU,6381,CAN,3370,,0,E90
CZ,1767,JJN,6386,CAN,3370,Y,0,737
CZ,1767,JJN,6386,CSX,3371,Y,0,737
CZ,1767,JJN,6386,HGH,3386,Y,0,737
CZ,1767,JJN,6386,HSN,6395,Y,0,737
CZ,1767,JJN,6386,KWE,3394,Y,0,737
CZ,1767,JJN,6386,NKG,3388,Y,0,737
CZ,1767,JJN,6386,PEK,3364,Y,0,737
CZ,1767,JJN,6386,SHA,3391,Y,0,737
CZ,1767,JJN,6386,SZX,3374,Y,0,737
